type	id	project_id	submitter_id	contributor	coverage	creator	data_type	date	description	format	language	publisher	relation	rights	source	subject	title	projects.id	projects.code
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_732																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_733																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_734																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_735																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_736																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_737																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_738																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_739																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_740																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_741																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_742																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_743																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_744																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_745																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_746																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_747																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_748																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_749																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_750																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_751																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_752																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_753																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_754																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_755																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_756																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_757																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_758																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_759																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_760																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_761																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_762																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_763																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_764																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_765																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_766																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_767																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_768																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_769																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_770																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_771																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_772																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_773																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_774																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_775																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_776																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_777																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_778																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_779																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_780																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_781																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_782																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_783																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_784																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_785																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_786																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_787																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_788																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_789																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_790																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_791																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_792																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_793																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_794																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_795																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_796																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_797																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_798																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_799																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_800																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_801																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_802																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_803																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_804																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_805																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_806																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_807																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_808																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_809																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_810																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_811																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_812																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_813																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_814																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_815																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_816																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_817																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_818																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_819																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_820																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_821																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_822																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_823																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_824																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_825																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_826																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_827																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_828																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_829																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_830																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_831																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_832																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_833																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_834																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_835																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_836																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_837																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_838																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_839																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_840																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_841																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_842																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_843																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_844																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_845																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_846																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_847																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_848																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_849																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_850																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_851																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_852																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_853																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_854																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_855																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_856																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_857																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_858																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_859																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_860																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_861																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_862																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_863																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_864																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_865																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_866																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_867																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_868																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_869																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_870																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_871																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_872																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_873																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_874																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_875																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_876																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_877																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_878																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_879																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_880																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_881																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_882																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_883																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_884																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_885																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_886																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_887																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_888																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_889																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_890																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_891																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_892																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_893																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_894																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_895																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_896																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_897																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_898																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_899																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_900																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_901																demo_data_project
core_metadata_collection		cancer_commons_program-demo_data_project	submitter_902																demo_data_project
