*type	project_id	*submitter_id	core_metadata_collections.submitter_id	*data_category	*data_format	*data_type	*experimental_strategy	*file_name	*file_size	*md5sum	consent_codes	object_id	rna_expression_workflows	state_comment
gene_expression	cancer_commons_program-demo_data_project	92570_clinical_52	submitter_465	Transcriptome Profiling	MEX	Splice Junction Quantification	m6A MeRIP-Seq	yp5c89xl5t2p.tsv	74444	a7d8863350f9bb6de680939b34e5a726				
gene_expression	cancer_commons_program-demo_data_project	32110_clinical_42	submitter_466	Transcriptome Profiling	MEX	Exon Expression Quantification	m6A MeRIP-Seq	v7y4a7ezmq5y.tsv	200060	241fcae6ff96e76282c6e56cc63d0131				
gene_expression	cancer_commons_program-demo_data_project	96922_clinical_46	submitter_467	Transcriptome Profiling	TXT	Isoform Expression Quantification	m6A MeRIP-Seq	efkj5ylhxzyc.tsv	298941	1a05e880f4adbe81f4525031b0b09716				
gene_expression	cancer_commons_program-demo_data_project	51033_clinical_19	submitter_468	Transcriptome Profiling	TXT	Exon Expression Quantification	scRNA-Seq	amkpn8p5c13j.tsv	944995	b95b809a65ad74220090aced70c7fb01				
gene_expression	cancer_commons_program-demo_data_project	12787_clinical_74	submitter_469	Transcriptome Profiling	HDF5	Gene Expression Quantification	scRNA-Seq	j8msc9pqsesn.tsv	566933	5184b5ef6bf5138e154f958d77035c15				
gene_expression	cancer_commons_program-demo_data_project	36489_clinical_95	submitter_470	Transcriptome Profiling	MEX	Splice Junction Quantification	scRNA-Seq	rjn0w2pub2kl.tsv	466331	483e3c09554ef7bde8c28d143ac4c5d5				
gene_expression	cancer_commons_program-demo_data_project	69044_clinical_85	submitter_471	Transcriptome Profiling	TSV	Splice Junction Quantification	m6A MeRIP-Seq	j4z58qed81nd.tsv	64291	7325922a4a032b5116ab2e229ca7064f				
gene_expression	cancer_commons_program-demo_data_project	44033_clinical_23	submitter_472	Transcriptome Profiling	TSV	Gene Expression Quantification	RNA-Seq	7n2v93ozm64w.tsv	620567	bc1f9d4e6dfdb0718192de9c160b124c				
gene_expression	cancer_commons_program-demo_data_project	90530_clinical_44	submitter_473	Transcriptome Profiling	TSV	Exon Expression Quantification	m6A MeRIP-Seq	kb5jm7ydh5r0.tsv	675225	10d06df68d8f51950faf476c64316e88				
gene_expression	cancer_commons_program-demo_data_project	43659_clinical_35	submitter_474	Transcriptome Profiling	MEX	Gene Expression Quantification	scRNA-Seq	xvritpn0lfj5.tsv	399682	8996d3969b6859fd2bd96908e3c0e3d5				
gene_expression	cancer_commons_program-demo_data_project	15546_clinical_85	submitter_475	Transcriptome Profiling	HDF5	Splice Junction Quantification	m6A MeRIP-Seq	4w1y7fj3xvea.tsv	541671	fb1617242b580418c36b70dcbb797aad				
gene_expression	cancer_commons_program-demo_data_project	31453_clinical_20	submitter_476	Transcriptome Profiling	TXT	Splice Junction Quantification	RNA-Seq	7n5m2q4vjpfa.tsv	823454	2036f681691723dd382fd8d54affa222				
gene_expression	cancer_commons_program-demo_data_project	87991_clinical_73	submitter_477	Transcriptome Profiling	TSV	Isoform Expression Quantification	scRNA-Seq	42ism23plae3.tsv	116412	344bae337f17b79b4134838e3790ffe8				
gene_expression	cancer_commons_program-demo_data_project	35827_clinical_41	submitter_478	Transcriptome Profiling	MEX	Exon Expression Quantification	m6A MeRIP-Seq	zuav9ua8grzo.tsv	772561	1302ccf58fafef82e805498361fac4a0				
gene_expression	cancer_commons_program-demo_data_project	47397_clinical_58	submitter_479	Transcriptome Profiling	HDF5	Isoform Expression Quantification	Total RNA-Seq	faurznehqepn.tsv	806429	d2eedd359b7fa2c706de89fa384a14f8				
gene_expression	cancer_commons_program-demo_data_project	23520_clinical_12	submitter_480	Transcriptome Profiling	HDF5	Gene Expression Quantification	m6A MeRIP-Seq	sim3f4hkgls1.tsv	601222	912f0e0003f62eabc453f646f072c523				
gene_expression	cancer_commons_program-demo_data_project	62093_clinical_35	submitter_481	Transcriptome Profiling	TXT	Exon Expression Quantification	Total RNA-Seq	v651db0d5l1z.tsv	722996	0c1b646ba11e7ac6c12e10f9b101f512				
gene_expression	cancer_commons_program-demo_data_project	23698_clinical_14	submitter_482	Transcriptome Profiling	HDF5	Exon Expression Quantification	RNA-Seq	bpjpyeuf9hcr.tsv	372497	d3b3d3f92e3f88c6148bc40f1727b967				
gene_expression	cancer_commons_program-demo_data_project	83186_clinical_14	submitter_483	Transcriptome Profiling	CSV	Gene Expression Quantification	RNA-Seq	44dq462xa4ba.tsv	522408	d23fefa2980e0e6180773ca59bea5960				
gene_expression	cancer_commons_program-demo_data_project	42641_clinical_50	submitter_484	Transcriptome Profiling	TSV	Splice Junction Quantification	Total RNA-Seq	w7zb9e6yp122.tsv	825145	1196a9f82d74d49057991181b5f08805				
gene_expression	cancer_commons_program-demo_data_project	92231_clinical_98	submitter_485	Transcriptome Profiling	CSV	Exon Expression Quantification	m6A MeRIP-Seq	6reaxprosr48.tsv	170892	8ccd703070ec6deee9a65269189e1ce7				
gene_expression	cancer_commons_program-demo_data_project	25151_clinical_44	submitter_486	Transcriptome Profiling	TXT	Isoform Expression Quantification	Total RNA-Seq	i3ur4r25dxne.tsv	325457	6a9eb3ee387885c9b00471058b0d8ed3				
gene_expression	cancer_commons_program-demo_data_project	98592_clinical_13	submitter_487	Transcriptome Profiling	TXT	Gene Expression Quantification	m6A MeRIP-Seq	tsznnqufpf5v.tsv	842951	25e9f3575f99a271a145e072a2909c6c				
gene_expression	cancer_commons_program-demo_data_project	12418_clinical_41	submitter_488	Transcriptome Profiling	TXT	Isoform Expression Quantification	Total RNA-Seq	dlu87lq9zdpg.tsv	472936	5fa0c38400eaae5469cb161386379122				
gene_expression	cancer_commons_program-demo_data_project	64485_clinical_84	submitter_489	Transcriptome Profiling	MEX	Exon Expression Quantification	scRNA-Seq	whurfe85q6wp.tsv	369206	0c86bdc0ec0f216b4d7c4fe11b31a2fa				
gene_expression	cancer_commons_program-demo_data_project	82761_clinical_66	submitter_490	Transcriptome Profiling	HDF5	Gene Expression Quantification	RNA-Seq	2hzl3csijhay.tsv	547361	d190479f566ec077c9a5f4990681d652				
gene_expression	cancer_commons_program-demo_data_project	14582_clinical_17	submitter_491	Transcriptome Profiling	TSV	Isoform Expression Quantification	Total RNA-Seq	6pui4fyqrqbe.tsv	428261	436a25b2e25c4994d053321564d83f6f				
gene_expression	cancer_commons_program-demo_data_project	99347_clinical_65	submitter_492	Transcriptome Profiling	HDF5	Gene Expression Quantification	scRNA-Seq	nmo32u68shf5.tsv	38040	6b785640f66dd82bfd8af63cf351b2e7				
gene_expression	cancer_commons_program-demo_data_project	26529_clinical_23	submitter_493	Transcriptome Profiling	TSV	Splice Junction Quantification	scRNA-Seq	eu8bmyg23e5u.tsv	12906	c732f5a9822f04d27c8b2696eb97f0aa				
gene_expression	cancer_commons_program-demo_data_project	71971_clinical_45	submitter_494	Transcriptome Profiling	TSV	Gene Expression Quantification	m6A MeRIP-Seq	v649bw2km45o.tsv	414816	592fc8312bfa44be99344b375bf53e2c				
gene_expression	cancer_commons_program-demo_data_project	66177_clinical_47	submitter_495	Transcriptome Profiling	TSV	Exon Expression Quantification	m6A MeRIP-Seq	y9g6qxaggfki.tsv	869986	eaaf3b3125bc78e3fc46df2dc2454337				
gene_expression	cancer_commons_program-demo_data_project	47232_clinical_44	submitter_496	Transcriptome Profiling	TXT	Gene Expression Quantification	Total RNA-Seq	lar9b9370387.tsv	346541	fef604572c3cd35c49f25a9fc189a8f7				
gene_expression	cancer_commons_program-demo_data_project	42093_clinical_71	submitter_497	Transcriptome Profiling	TXT	Gene Expression Quantification	scRNA-Seq	52qh3681w6z2.tsv	562596	30715a554dc2a179d067d2a1ae7d4e0a				
gene_expression	cancer_commons_program-demo_data_project	92948_clinical_97	submitter_498	Transcriptome Profiling	TXT	Exon Expression Quantification	RNA-Seq	xoinv47xrrsg.tsv	444137	f69172a311e5bb50cda67884abc48c0c				
gene_expression	cancer_commons_program-demo_data_project	18010_clinical_43	submitter_499	Transcriptome Profiling	CSV	Gene Expression Quantification	Total RNA-Seq	6pl58j9xsqex.tsv	582547	79d7da4292969d4d72da6fe3f1aa0a3e				
gene_expression	cancer_commons_program-demo_data_project	95290_clinical_97	submitter_500	Transcriptome Profiling	HDF5	Gene Expression Quantification	m6A MeRIP-Seq	p9769ldk6hqp.tsv	181633	5aef47ff06571d234d100229375ebe2b				
gene_expression	cancer_commons_program-demo_data_project	78404_clinical_21	submitter_501	Transcriptome Profiling	HDF5	Splice Junction Quantification	m6A MeRIP-Seq	6mg48xt21xeu.tsv	4904	dac756828f8c7d3fed2cb5daef43030f				
gene_expression	cancer_commons_program-demo_data_project	72305_clinical_69	submitter_502	Transcriptome Profiling	MEX	Splice Junction Quantification	RNA-Seq	r1azdmrkh7g5.tsv	46137	e25fc6e0adc705612d643a9f73881501				
gene_expression	cancer_commons_program-demo_data_project	41040_clinical_19	submitter_503	Transcriptome Profiling	HDF5	Exon Expression Quantification	m6A MeRIP-Seq	ocyvkc7mi8gw.tsv	623471	e31a512c5c68190ba1e461e791bcaafb				
gene_expression	cancer_commons_program-demo_data_project	69915_clinical_54	submitter_504	Transcriptome Profiling	TSV	Gene Expression Quantification	RNA-Seq	p85ijb5cukgc.tsv	299977	6b6f14fd08cc982744606fb57b80b34d				
gene_expression	cancer_commons_program-demo_data_project	71706_clinical_73	submitter_505	Transcriptome Profiling	TSV	Exon Expression Quantification	scRNA-Seq	ecyw3697ns1z.tsv	448950	c6245b788ae3e0c69fa3f58fb3a8b84d				
gene_expression	cancer_commons_program-demo_data_project	81957_clinical_47	submitter_506	Transcriptome Profiling	TSV	Isoform Expression Quantification	m6A MeRIP-Seq	4eov63aghu81.tsv	383841	1d58b422d1937f2059567ff7de319349				
gene_expression	cancer_commons_program-demo_data_project	91681_clinical_87	submitter_507	Transcriptome Profiling	TSV	Splice Junction Quantification	RNA-Seq	qo8cieasze9j.tsv	22824	2650f4f029c8c3a29020dc23f6fa42b9				
gene_expression	cancer_commons_program-demo_data_project	79465_clinical_78	submitter_508	Transcriptome Profiling	TXT	Splice Junction Quantification	scRNA-Seq	g0lfkobq4f8d.tsv	989737	dfb04e05bdde73d3a68ef3667a5ff60a				
gene_expression	cancer_commons_program-demo_data_project	22883_clinical_50	submitter_509	Transcriptome Profiling	TXT	Gene Expression Quantification	scRNA-Seq	9cg60hp0ubja.tsv	571589	90983210b1b9eaee3b59d41c519e84b2				
gene_expression	cancer_commons_program-demo_data_project	73256_clinical_11	submitter_510	Transcriptome Profiling	CSV	Isoform Expression Quantification	m6A MeRIP-Seq	suuww7pygy9r.tsv	827856	da1fffe946fd3bd3963c19657743ea2c				
gene_expression	cancer_commons_program-demo_data_project	46068_clinical_41	submitter_511	Transcriptome Profiling	HDF5	Exon Expression Quantification	m6A MeRIP-Seq	j3aej8jucpxu.tsv	222726	ce5b2148a918ac44a60e13f6423d0b83				
gene_expression	cancer_commons_program-demo_data_project	94181_clinical_28	submitter_512	Transcriptome Profiling	TXT	Isoform Expression Quantification	scRNA-Seq	2na2o03mn6gd.tsv	523758	3ca128944e0ed0ff5a3b450d2cd4856c				
gene_expression	cancer_commons_program-demo_data_project	95797_clinical_59	submitter_513	Transcriptome Profiling	HDF5	Gene Expression Quantification	m6A MeRIP-Seq	strelwvwbv2n.tsv	536098	a8a3d8b5e64b90f8e0068a51fba88f06				
gene_expression	cancer_commons_program-demo_data_project	53572_clinical_72	submitter_514	Transcriptome Profiling	TSV	Exon Expression Quantification	RNA-Seq	l7t1lzvyei3j.tsv	609079	4bcf55f0c407c332592083a42dd4305e				
gene_expression	cancer_commons_program-demo_data_project	37431_clinical_76	submitter_515	Transcriptome Profiling	CSV	Isoform Expression Quantification	RNA-Seq	6u5ms5rwkl6o.tsv	1016206	877ff9a8cd2f686b5fc61f4753bff124				
gene_expression	cancer_commons_program-demo_data_project	39699_clinical_44	submitter_516	Transcriptome Profiling	TSV	Exon Expression Quantification	RNA-Seq	isyx9qlnw7th.tsv	440445	202c0e8a30468831adeb4f89aa691508				
gene_expression	cancer_commons_program-demo_data_project	55678_clinical_96	submitter_517	Transcriptome Profiling	HDF5	Splice Junction Quantification	Total RNA-Seq	ebsg80pf8jru.tsv	855616	c265731357499717817f74fbfc906746				
gene_expression	cancer_commons_program-demo_data_project	64651_clinical_86	submitter_518	Transcriptome Profiling	TSV	Splice Junction Quantification	scRNA-Seq	ido2oxm57tf9.tsv	606324	d8a5ac2d8007e7f7f1768d77c8be8bef				
gene_expression	cancer_commons_program-demo_data_project	71944_clinical_19	submitter_519	Transcriptome Profiling	TSV	Splice Junction Quantification	scRNA-Seq	7xwa8zfbwm67.tsv	800724	951639d15554d7d12f20691d1c75f6e9				
gene_expression	cancer_commons_program-demo_data_project	35529_clinical_81	submitter_520	Transcriptome Profiling	TSV	Isoform Expression Quantification	RNA-Seq	euzqiv1hltp1.tsv	687740	7d85995bef58b660aece2f711e200329				
gene_expression	cancer_commons_program-demo_data_project	82178_clinical_43	submitter_521	Transcriptome Profiling	TSV	Isoform Expression Quantification	m6A MeRIP-Seq	w1t6v5ohtk46.tsv	643457	4b15ce45f9660daf24106bc1d3769a2b				
gene_expression	cancer_commons_program-demo_data_project	28869_clinical_41	submitter_522	Transcriptome Profiling	CSV	Isoform Expression Quantification	Total RNA-Seq	zd0e3y0vfs8l.tsv	692634	e9587613f56bda38b81b2b645240491e				
gene_expression	cancer_commons_program-demo_data_project	39218_clinical_21	submitter_523	Transcriptome Profiling	HDF5	Splice Junction Quantification	Total RNA-Seq	8lm1x9hxn0b6.tsv	915413	09526ba87397bbc05cf167d608fe37fc				
gene_expression	cancer_commons_program-demo_data_project	18412_clinical_10	submitter_524	Transcriptome Profiling	TXT	Gene Expression Quantification	m6A MeRIP-Seq	rkb4vosbw3iu.tsv	975605	fafdc3cd597869768d9aa12168068033				
gene_expression	cancer_commons_program-demo_data_project	15492_clinical_21	submitter_525	Transcriptome Profiling	CSV	Splice Junction Quantification	scRNA-Seq	j7mbbpx7lqgq.tsv	548860	d604450ed6883ffc97d230507bfe566f				
gene_expression	cancer_commons_program-demo_data_project	18826_clinical_27	submitter_526	Transcriptome Profiling	TXT	Gene Expression Quantification	RNA-Seq	c6poaa1gpdes.tsv	547473	ea687f58eb39676c666c5d677cb56057				
gene_expression	cancer_commons_program-demo_data_project	49739_clinical_28	submitter_527	Transcriptome Profiling	TSV	Gene Expression Quantification	Total RNA-Seq	ciapepqmhrx7.tsv	603817	4eb05c60b5b648bf92f7fc4ae759deae				
gene_expression	cancer_commons_program-demo_data_project	18952_clinical_96	submitter_528	Transcriptome Profiling	HDF5	Splice Junction Quantification	Total RNA-Seq	qxrkcrov9g5o.tsv	761435	a8e2291ab56f878e773e6194f2f0d22d				
gene_expression	cancer_commons_program-demo_data_project	38622_clinical_35	submitter_529	Transcriptome Profiling	CSV	Gene Expression Quantification	Total RNA-Seq	a28cyev5nc1s.tsv	106768	177a8549e6b0aa0ad6a7a57d3175fb81				
gene_expression	cancer_commons_program-demo_data_project	92367_clinical_98	submitter_530	Transcriptome Profiling	TXT	Exon Expression Quantification	m6A MeRIP-Seq	a9pcxkirznfo.tsv	570341	86cf2a60f77493cbafb8ea3a149f5f81				
gene_expression	cancer_commons_program-demo_data_project	19174_clinical_70	submitter_531	Transcriptome Profiling	CSV	Isoform Expression Quantification	m6A MeRIP-Seq	8faswc8ivtpt.tsv	688284	f627c0e8d214713c983087c472e6d8ac				
gene_expression	cancer_commons_program-demo_data_project	20130_clinical_96	submitter_532	Transcriptome Profiling	CSV	Isoform Expression Quantification	m6A MeRIP-Seq	qobiz4dw2s7u.tsv	82904	e23433300c2f720b9b609cb6b764e52e				
gene_expression	cancer_commons_program-demo_data_project	43515_clinical_66	submitter_533	Transcriptome Profiling	CSV	Gene Expression Quantification	m6A MeRIP-Seq	gxg5a6i9p9yh.tsv	62028	ccb1a9e3f550b1c14737129478b1a36c				
gene_expression	cancer_commons_program-demo_data_project	71812_clinical_90	submitter_534	Transcriptome Profiling	MEX	Splice Junction Quantification	m6A MeRIP-Seq	vefnfckmuxze.tsv	290265	16d01ed9b1f9e8018737988ff83986b3				
gene_expression	cancer_commons_program-demo_data_project	85184_clinical_22	submitter_535	Transcriptome Profiling	TXT	Isoform Expression Quantification	m6A MeRIP-Seq	h7xog840elyt.tsv	752764	db2a04ba8fdb2c74d9a27890cf9b2c76				
gene_expression	cancer_commons_program-demo_data_project	53283_clinical_61	submitter_536	Transcriptome Profiling	MEX	Exon Expression Quantification	scRNA-Seq	sdatnzwvjxdg.tsv	249688	53383702ccfb3a330a95453e1d007a6c				
gene_expression	cancer_commons_program-demo_data_project	30090_clinical_74	submitter_537	Transcriptome Profiling	MEX	Gene Expression Quantification	scRNA-Seq	ph8dqlsj88rm.tsv	793361	c49104192a72d269d004de5623985980				
gene_expression	cancer_commons_program-demo_data_project	76377_clinical_59	submitter_538	Transcriptome Profiling	HDF5	Gene Expression Quantification	RNA-Seq	kg0q3xsslnd6.tsv	989480	b4bf8bed0760a059e0c019f5944ca54d				
gene_expression	cancer_commons_program-demo_data_project	22127_clinical_35	submitter_539	Transcriptome Profiling	MEX	Isoform Expression Quantification	m6A MeRIP-Seq	aqa450sa61id.tsv	413297	4a5ec49950649a49158f45f84734d444				
gene_expression	cancer_commons_program-demo_data_project	50030_clinical_34	submitter_540	Transcriptome Profiling	HDF5	Exon Expression Quantification	scRNA-Seq	iltnin4rh7mf.tsv	184605	2a874bc96f51948ecef115a1bd07aeba				
gene_expression	cancer_commons_program-demo_data_project	55240_clinical_60	submitter_541	Transcriptome Profiling	TSV	Exon Expression Quantification	Total RNA-Seq	pcd5vihmvmj2.tsv	506695	3640feda3a432a4ff1b3bab9292629a5				
gene_expression	cancer_commons_program-demo_data_project	51352_clinical_67	submitter_542	Transcriptome Profiling	TSV	Gene Expression Quantification	RNA-Seq	psc24e4oj287.tsv	873065	fb31653004f3f2929af7cbc7aa433654				
gene_expression	cancer_commons_program-demo_data_project	62183_clinical_74	submitter_543	Transcriptome Profiling	HDF5	Isoform Expression Quantification	m6A MeRIP-Seq	65e2gswhqymm.tsv	440670	b63949c38aafd6a1019f2978206f3b55				
gene_expression	cancer_commons_program-demo_data_project	32791_clinical_16	submitter_544	Transcriptome Profiling	TSV	Splice Junction Quantification	m6A MeRIP-Seq	bfa2cbvtoaf8.tsv	157165	3e034b98b185f6c34de92ab2bd5e7d48				
gene_expression	cancer_commons_program-demo_data_project	44410_clinical_51	submitter_545	Transcriptome Profiling	TXT	Gene Expression Quantification	RNA-Seq	vy2osst1zzjy.tsv	330653	fbd0bfbc004bfd6188f0c410dfaaf741				
gene_expression	cancer_commons_program-demo_data_project	20684_clinical_67	submitter_546	Transcriptome Profiling	TSV	Gene Expression Quantification	scRNA-Seq	paj8yrya11ot.tsv	296604	624a74a11306ed09420a578dcbf17b5f				
gene_expression	cancer_commons_program-demo_data_project	71305_clinical_95	submitter_547	Transcriptome Profiling	MEX	Isoform Expression Quantification	scRNA-Seq	yxwdrgm7k6ug.tsv	798718	d092172d94d88ca7337f9595a4892022				
gene_expression	cancer_commons_program-demo_data_project	71573_clinical_78	submitter_548	Transcriptome Profiling	CSV	Exon Expression Quantification	Total RNA-Seq	sccjazkspmlf.tsv	639801	b5bc40821f683035a62fcd87100cba3f				
gene_expression	cancer_commons_program-demo_data_project	69802_clinical_88	submitter_549	Transcriptome Profiling	CSV	Splice Junction Quantification	RNA-Seq	w9xslqepxmis.tsv	415298	78025cb59bc8f8424e53ddea8c5f1ff9				
gene_expression	cancer_commons_program-demo_data_project	60039_clinical_43	submitter_550	Transcriptome Profiling	TXT	Isoform Expression Quantification	m6A MeRIP-Seq	32rizqxz858u.tsv	1037336	c80a5eb4863d1f73a40080ca6c3a86f8				
gene_expression	cancer_commons_program-demo_data_project	90936_clinical_23	submitter_551	Transcriptome Profiling	CSV	Splice Junction Quantification	RNA-Seq	rczylcpi7o3f.tsv	1013154	3495817d64dd4c1470ccc12faecd33af				
gene_expression	cancer_commons_program-demo_data_project	12328_clinical_17	submitter_552	Transcriptome Profiling	MEX	Gene Expression Quantification	Total RNA-Seq	vo3b6qds9vad.tsv	947349	c63d6678a7101080cf6d5e3bb1be2e14				
gene_expression	cancer_commons_program-demo_data_project	36042_clinical_25	submitter_553	Transcriptome Profiling	TXT	Splice Junction Quantification	RNA-Seq	li1dwamd1e9n.tsv	683333	1fb56cfe6335b84d5f6f1b7fb9b7b4ce				
gene_expression	cancer_commons_program-demo_data_project	90345_clinical_39	submitter_554	Transcriptome Profiling	HDF5	Splice Junction Quantification	Total RNA-Seq	j0hcrajcobvt.tsv	801365	b96fd13e040a009b20021db4b9f690c2				
gene_expression	cancer_commons_program-demo_data_project	49793_clinical_99	submitter_555	Transcriptome Profiling	HDF5	Exon Expression Quantification	scRNA-Seq	ezgssc3qkxyf.tsv	241701	cd370e3cbac9c39e256d775dc2b50064				
gene_expression	cancer_commons_program-demo_data_project	60675_clinical_82	submitter_556	Transcriptome Profiling	TXT	Gene Expression Quantification	m6A MeRIP-Seq	81w0p4dbcufl.tsv	604498	18a96f155033ea6da20d281ff524570e				
gene_expression	cancer_commons_program-demo_data_project	60226_clinical_11	submitter_557	Transcriptome Profiling	MEX	Gene Expression Quantification	m6A MeRIP-Seq	o4q0capdfh3p.tsv	898210	5673cde635f39934cd771e4d77aec501				
gene_expression	cancer_commons_program-demo_data_project	93659_clinical_52	submitter_558	Transcriptome Profiling	CSV	Exon Expression Quantification	m6A MeRIP-Seq	xe3lccggv7kl.tsv	695364	2e91cef56e5fe35616e04426e16eda7c				
gene_expression	cancer_commons_program-demo_data_project	73922_clinical_47	submitter_559	Transcriptome Profiling	HDF5	Isoform Expression Quantification	m6A MeRIP-Seq	dydqukef2b8w.tsv	649834	d337c6cd83cc01ec74cf9e25a5276193				
gene_expression	cancer_commons_program-demo_data_project	37156_clinical_63	submitter_560	Transcriptome Profiling	MEX	Splice Junction Quantification	m6A MeRIP-Seq	slb8n21u3ued.tsv	367000	b747df0be73a71fde807bd66fdd7ec27				
gene_expression	cancer_commons_program-demo_data_project	29603_clinical_65	submitter_561	Transcriptome Profiling	CSV	Exon Expression Quantification	Total RNA-Seq	g7nl98y9rg50.tsv	914989	f8ca01be808cd20f2c9f0989ca3c2b46				
gene_expression	cancer_commons_program-demo_data_project	83630_clinical_27	submitter_562	Transcriptome Profiling	CSV	Exon Expression Quantification	Total RNA-Seq	0miw64nio5vp.tsv	157320	cd7bc261abced8e64f59006f67afc037				
gene_expression	cancer_commons_program-demo_data_project	31506_clinical_42	submitter_563	Transcriptome Profiling	MEX	Isoform Expression Quantification	Total RNA-Seq	rfs2vrhbrctf.tsv	832923	807a087a4d95fdaae82af5b10c2e5f73				
gene_expression	cancer_commons_program-demo_data_project	10153_clinical_83	submitter_564	Transcriptome Profiling	TSV	Gene Expression Quantification	Total RNA-Seq	ons8n43fu1sy.tsv	321381	f143c5b642e6a48d464e2da3e236c064				
gene_expression	cancer_commons_program-demo_data_project	27866_clinical_76	submitter_565	Transcriptome Profiling	TXT	Gene Expression Quantification	scRNA-Seq	6w2b86wr225v.tsv	902092	7d322e0468debabbf754d64094ae9f30				
gene_expression	cancer_commons_program-demo_data_project	86562_clinical_18	submitter_566	Transcriptome Profiling	TXT	Isoform Expression Quantification	scRNA-Seq	v7re0dumb44p.tsv	983607	bb30642832065c14e7f25eb7a1afa7e1				
gene_expression	cancer_commons_program-demo_data_project	14548_clinical_13	submitter_567	Transcriptome Profiling	TSV	Gene Expression Quantification	RNA-Seq	8163uww7i5m2.tsv	268431	22d08b85ad4260de0270818b58a3e175				
gene_expression	cancer_commons_program-demo_data_project	65467_clinical_35	submitter_568	Transcriptome Profiling	CSV	Splice Junction Quantification	RNA-Seq	gozf0foroy89.tsv	243947	fef6d61ec550efb3ccfa5c6e9d649806				
gene_expression	cancer_commons_program-demo_data_project	93796_clinical_90	submitter_569	Transcriptome Profiling	MEX	Splice Junction Quantification	m6A MeRIP-Seq	ztxdf17lmk2i.tsv	941040	407b38d3e843427103969e75aaf3dd5f				
gene_expression	cancer_commons_program-demo_data_project	15735_clinical_54	submitter_570	Transcriptome Profiling	TXT	Isoform Expression Quantification	RNA-Seq	lsnccs143i0x.tsv	299705	f4cb8db86a44defd4ffb4ccbda22594f				
gene_expression	cancer_commons_program-demo_data_project	55217_clinical_79	submitter_571	Transcriptome Profiling	TSV	Splice Junction Quantification	m6A MeRIP-Seq	9t08hxf8bqjw.tsv	1025975	b5edc1c3542c74c2155e58daa4a75f86				
gene_expression	cancer_commons_program-demo_data_project	42643_clinical_62	submitter_572	Transcriptome Profiling	TXT	Gene Expression Quantification	scRNA-Seq	d63s345t50oo.tsv	215145	0667fca51ae45d580f81a3c9f1019dff				
gene_expression	cancer_commons_program-demo_data_project	36514_clinical_22	submitter_573	Transcriptome Profiling	HDF5	Isoform Expression Quantification	Total RNA-Seq	95zwjyg0fykz.tsv	354377	b5501fc11911fd48df6ba31d82f3d018				
gene_expression	cancer_commons_program-demo_data_project	48127_clinical_43	submitter_574	Transcriptome Profiling	TXT	Splice Junction Quantification	RNA-Seq	rq0la6wa4opx.tsv	263949	c57f3cb2d324159a7f12eace5695193d				
gene_expression	cancer_commons_program-demo_data_project	72526_clinical_38	submitter_575	Transcriptome Profiling	TSV	Splice Junction Quantification	RNA-Seq	pox5to1utm67.tsv	955963	92d57d9c0b60d8acd33a62d6bf43d8fa				
gene_expression	cancer_commons_program-demo_data_project	15422_clinical_45	submitter_576	Transcriptome Profiling	HDF5	Exon Expression Quantification	Total RNA-Seq	4d30tmqwmkhk.tsv	1016158	024482a53ad5b955c30f0a347811e155				
gene_expression	cancer_commons_program-demo_data_project	40347_clinical_26	submitter_577	Transcriptome Profiling	MEX	Isoform Expression Quantification	m6A MeRIP-Seq	8qfznj0ksl9j.tsv	746964	c42b7933883fa974dcdc1984faccd3e8				
gene_expression	cancer_commons_program-demo_data_project	57001_clinical_18	submitter_578	Transcriptome Profiling	MEX	Isoform Expression Quantification	scRNA-Seq	ypbttpf1diy2.tsv	853263	a75ecac140efca9459bf6a492eec016d				
gene_expression	cancer_commons_program-demo_data_project	23023_clinical_55	submitter_579	Transcriptome Profiling	TSV	Gene Expression Quantification	m6A MeRIP-Seq	esr80gnhxdxi.tsv	41054	e7547443c3d84e1ec649dc69a8f99319				
gene_expression	cancer_commons_program-demo_data_project	16423_clinical_50	submitter_580	Transcriptome Profiling	HDF5	Isoform Expression Quantification	Total RNA-Seq	t1atpoxgga20.tsv	560227	7f0add9e9200992c8e5a34f92a83d4bc				
gene_expression	cancer_commons_program-demo_data_project	38737_clinical_78	submitter_581	Transcriptome Profiling	HDF5	Gene Expression Quantification	scRNA-Seq	o9ks90d2jwuy.tsv	552895	946a8a04e420a26d74762c89d7cc492c				
gene_expression	cancer_commons_program-demo_data_project	99085_clinical_14	submitter_582	Transcriptome Profiling	CSV	Exon Expression Quantification	Total RNA-Seq	taielfmd0d5k.tsv	653514	64dca963b1b8a11704370d3f1dbeabf7				
gene_expression	cancer_commons_program-demo_data_project	27623_clinical_38	submitter_583	Transcriptome Profiling	MEX	Splice Junction Quantification	m6A MeRIP-Seq	rzs06j5ap48q.tsv	460884	ce7ab2fe5e2616b745527c8547724ca5				
gene_expression	cancer_commons_program-demo_data_project	50239_clinical_33	submitter_584	Transcriptome Profiling	CSV	Splice Junction Quantification	Total RNA-Seq	t9robbjxetrc.tsv	945033	eefd9789bdb02f77062bd6bc0e93344a				
gene_expression	cancer_commons_program-demo_data_project	23706_clinical_53	submitter_585	Transcriptome Profiling	TSV	Exon Expression Quantification	RNA-Seq	soeqx3wolmua.tsv	839198	bd71dd14d149eef31d8663b1c8869d8a				
